{'mean_beta': 1.0, 'mean_alpha': 1.0, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9981454005934718, 0.9805885262116716, 0.9056627101879328, 0.8227002967359051, 0.7454253214638972, 0.6876854599406528, 0.6405786350148368, 0.5975519287833828, 0.5574925816023739, 0.527324431256182], 'clock': 12.99367, 'LL': -26.127637255736648, 'mape': [0.055503573962354447, 0.08802880308616054, 0.13045544468943526, 0.17745775979814146, 0.22591416334637443, 0.27078222516959588, 0.31420195108019611, 0.35742363775218611, 0.39993055247370485, 0.44136294593515563], 'source': 'initial', 'time': 13.036597967147827}
{'mean_beta': 0.60768932477439253, 'mean_alpha': 0.5402290254054386, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9975272007912958, 0.9908506429277942, 0.9797230464886251, 0.9579624134520277, 0.9312561819980217, 0.8918150346191889, 0.8533630069238378, 0.8156528189910979, 0.7847428288822947, 0.7511127596439169], 'clock': 37.313085, 'LL': -32.626400984712802, 'mape': [0.056492188027690786, 0.071071743010663976, 0.087383793538341428, 0.10475374996327186, 0.1223880614787335, 0.14134261780979476, 0.15924826822142152, 0.17508010005346836, 0.19028454819302931, 0.20370141937279476], 'source': 'update alpha beta', 'time': 37.40615701675415}
{'mean_beta': 0.58517424255530326, 'mean_alpha': 0.51319913704628584, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 1, 'acc': [0.9976508407517309, 0.9904797230464887, 0.9805885262116716, 0.9609297725024728, 0.9334817012858556, 0.8996043521266073, 0.8609050445103857, 0.8260385756676558, 0.7948813056379822, 0.7633531157270029], 'clock': 62.801141, 'LL': -32.813910371125012, 'mape': [0.056458478835012496, 0.070250934612256247, 0.085835944646821483, 0.10249597126348926, 0.11943046460744977, 0.13805295022205494, 0.15561404167766818, 0.17098383149366295, 0.18565663673505778, 0.19871669391723792], 'source': 'update alpha beta', 'time': 62.92530107498169}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 2, 'acc': [0.9976508407517309, 0.9904797230464887, 0.9808358061325421, 0.9619188921859545, 0.9345944609297725, 0.8999752720079129, 0.8630069238377843, 0.8293768545994066, 0.798837784371909, 0.767433234421365], 'clock': 87.026077, 'LL': -32.862795608448359, 'mape': [0.056428743005245037, 0.069998965528902668, 0.085403644105121912, 0.10190104664116975, 0.11868367460139626, 0.13722845231749556, 0.15472631143133783, 0.1699557360033839, 0.18447453477219103, 0.19740892150128037], 'source': 'update alpha beta', 'time': 87.18416595458984}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0019355273806312, 'w1': 0.049633576117255634, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9976508407517309, 0.9910979228486647, 0.982566765578635, 0.9653808110781404, 0.9451038575667656, 0.9170375865479723, 0.8827893175074184, 0.8559594460929772, 0.826780415430267, 0.8008160237388724], 'clock': 130.566854, 'LL': -33.053856350806598, 'mape': [0.055588853406215152, 0.067567924402502658, 0.081118666522766517, 0.095809843903985864, 0.11112237829323482, 0.1281818966590961, 0.14440880037164347, 0.15809217509768533, 0.17111457132370433, 0.1828035003638698], 'source': 'update w1 w2', 'time': 130.72349786758423}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0049997377334174, 'w1': 0.04948108683271888, 'outer_iter': 0, 'inner_iter': 1, 'acc': [0.9977744807121661, 0.9914688427299704, 0.9847922848664689, 0.968595450049456, 0.9504203758654797, 0.9248269040553907, 0.8960187932739861, 0.8721562809099901, 0.8477992087042532, 0.8240603363006924], 'clock': 173.632562, 'LL': -33.184481809808609, 'mape': [0.054860864051613965, 0.065825539181263604, 0.078077709326413669, 0.091395071100214248, 0.10551728506060531, 0.12185407177281767, 0.1373709410521784, 0.15043019822826753, 0.1627053911863037, 0.17352640484620246], 'source': 'update w1 w2', 'time': 173.7876160144806}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0088439894263335, 'w1': 0.049401196396745367, 'outer_iter': 0, 'inner_iter': 2, 'acc': [0.9977744807121661, 0.9918397626112759, 0.9854104846686449, 0.9708209693372898, 0.9537586547972304, 0.9305143422354105, 0.9028189910979229, 0.8815529179030662, 0.8594213649851632, 0.8375370919881305], 'clock': 216.804541, 'LL': -33.275899040202212, 'mape': [0.054285151531309694, 0.064667067171548631, 0.076017981353544942, 0.088468497592994216, 0.10191902438149671, 0.11762395191059714, 0.1326819593907049, 0.14510676206566431, 0.15684398945168243, 0.16730757300746285], 'source': 'update w1 w2', 'time': 216.95978903770447}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0129029126989069, 'w1': 0.049590188907696335, 'outer_iter': 0, 'inner_iter': 3, 'acc': [0.9977744807121661, 0.9923343224530168, 0.9863996043521266, 0.972675568743818, 0.9566023738872403, 0.9336053412462908, 0.9059099901088031, 0.8862512363996043, 0.8665924826904056, 0.8429772502472799], 'clock': 259.981655, 'LL': -33.34206828386192, 'mape': [0.053844157130499726, 0.063860085223854987, 0.074504039980643283, 0.086465637052440925, 0.099378112932331134, 0.1149089934924184, 0.12973497522421015, 0.14208861899951161, 0.15359557564014273, 0.16381264226720005], 'source': 'update w1 w2', 'time': 260.14543890953064}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0165741952574296, 'w1': 0.049811092303673907, 'outer_iter': 0, 'inner_iter': 4, 'acc': [0.9977744807121661, 0.9923343224530168, 0.9866468842729971, 0.974406528189911, 0.9583333333333334, 0.9365727002967359, 0.9080118694362018, 0.8886003956478734, 0.8679525222551929, 0.847675568743818], 'clock': 303.268557, 'LL': -33.39144721061399, 'mape': [0.053489765099578, 0.063241625617547481, 0.073484237114861309, 0.084989415742942845, 0.097618037616460013, 0.11279455125787859, 0.12740590226623849, 0.13944401323172995, 0.15072929390308695, 0.16100429356168869], 'source': 'update w1 w2', 'time': 303.4310600757599}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0200005676609905, 'w1': 0.050103191710202104, 'outer_iter': 0, 'inner_iter': 5, 'acc': [0.9977744807121661, 0.9924579624134521, 0.9865232443125618, 0.9757665677546983, 0.960435212660732, 0.9376854599406528, 0.9107319485657764, 0.8889713155291791, 0.8705489614243324, 0.8491592482690405], 'clock': 346.35720999999995, 'LL': -33.429580805609589, 'mape': [0.053244801864499494, 0.062830063571273534, 0.072751491805504498, 0.084004673102931443, 0.096404283621011624, 0.11143410213921245, 0.12599106582570244, 0.13809684339133396, 0.14930474524503551, 0.15950526756323991], 'source': 'update w1 w2', 'time': 346.5185968875885}
{'mean_beta': 0.57647056565121158, 'mean_alpha': 0.50207006838115731, 'w2': 1.0230726570308628, 'w1': 0.050522112987912003, 'outer_iter': 0, 'inner_iter': 6, 'acc': [0.9977744807121661, 0.9927052423343224, 0.9868941641938674, 0.9766320474777448, 0.9606824925816023, 0.9397873392680515, 0.9119683481701286, 0.8919386745796242, 0.8704253214638972, 0.8523738872403561], 'clock': 392.76421799999997, 'LL': -33.45982553661684, 'mape': [0.053052639360859626, 0.062482106575591605, 0.072178043076620707, 0.083138715273189501, 0.095341664849604088, 0.11020818703235927, 0.12465373223733282, 0.1363943356359171, 0.14739349177360564, 0.15759503830217991], 'source': 'update w1 w2', 'time': 393.072331905365}
