{'mean_beta': 0.59032280419087557, 'mean_alpha': 0.44626804002024006, 'w2': 1.0024750472079851, 'w1': 0.04949420016185594, 'outer_iter': 1, 'inner_iter': 4, 'acc': [0.9951780415430267, 0.9868941641938674, 0.9735410484668645, 0.9551186943620178, 0.9308852621167161, 0.9071463897131553, 0.8764836795252225, 0.8486646884272997, 0.8210929772502473, 0.7957467853610287], 'clock': 341.32, 'LL': -28.047349196895386, 'mape': [0.065849601640055308, 0.074375036571826633, 0.088859139156132902, 0.10377077858946493, 0.11921198773049736, 0.13395471504712431, 0.14817766370063512, 0.16164413970562708, 0.17484177275197335, 0.18717443164754374], 'source': 'update alpha beta', 'mape_val': [0.092205177149419906, 0.099507703497785288, 0.10993646337607288, 0.12114987017764088, 0.13253144474293871], 'time': 350.86471796035767, 'acc_val': [0.9828140454995055, 0.968595450049456, 0.952893175074184, 0.933728981206726, 0.9107319485657764]}
{'mean_beta': 0.59032280419087557, 'mean_alpha': 0.44626804002024006, 'w2': 1.0054109342685009, 'w1': 0.049408776189191636, 'outer_iter': 1, 'inner_iter': 0, 'acc': [0.9953016815034619, 0.9873887240356083, 0.9747774480712166, 0.9578387734915925, 0.9373145400593472, 0.9161721068249258, 0.897131552917903, 0.8700544015825915, 0.8448318496538081, 0.8227002967359051], 'clock': 387.68, 'LL': -28.175048431831854, 'mape': [0.06595214303955782, 0.073420171467243153, 0.086338266420983925, 0.10012403384915716, 0.11443574827812027, 0.12805948133187472, 0.14153709914356991, 0.15397160379666652, 0.16627939109548656, 0.17759647480468943], 'source': 'update w1 w2', 'mape_val': [0.092266183978138919, 0.09709441488061013, 0.10504573181182782, 0.11312202341896727, 0.12140883849517263], 'time': 397.2286570072174, 'acc_val': [0.9839268051434223, 0.9715628090999011, 0.9587042532146389, 0.94473293768546, 0.9287833827893175]}
{'mean_beta': 0.59678058345979579, 'mean_alpha': 0.43931446631958471, 'w2': 1.0054109342685009, 'w1': 0.049408776189191636, 'outer_iter': 2, 'inner_iter': 0, 'acc': [0.9951780415430267, 0.9872650840751731, 0.9746538081107814, 0.956973293768546, 0.9359545004945599, 0.9151829871414441, 0.8945351137487636, 0.8677052423343224, 0.8419881305637982, 0.8184965380811078], 'clock': 415.66999999999996, 'LL': -28.190916217235934, 'mape': [0.065972536578509211, 0.073551238013563919, 0.086629046122175563, 0.10050019754696536, 0.11490304697633823, 0.12865373390005411, 0.14221202638904532, 0.15473279817849198, 0.16710658211048893, 0.17853907237853062], 'source': 'update alpha beta', 'mape_val': [0.092230586431743866, 0.097358953002817147, 0.10558393223714942, 0.11406654102189941, 0.12275205066462422], 'time': 425.22001099586487, 'acc_val': [0.9839268051434223, 0.9713155291790306, 0.9579624134520277, 0.9433728981206726, 0.9259396636993076]}
{'mean_beta': 0.60320471606796067, 'mean_alpha': 0.43381253217468396, 'w2': 1.0054109342685009, 'w1': 0.049408776189191636, 'outer_iter': 2, 'inner_iter': 1, 'acc': [0.9951780415430267, 0.9871414441147379, 0.974406528189911, 0.9567260138476755, 0.9355835806132542, 0.9153066271018794, 0.8936696340257171, 0.8669634025717112, 0.8416172106824926, 0.8160237388724035], 'clock': 443.66999999999996, 'LL': -28.199573886723421, 'mape': [0.065921086678070562, 0.073549158670782391, 0.086723959849182741, 0.10066778016236057, 0.11515238409823442, 0.12898376374557929, 0.14260416914790069, 0.15518167381123357, 0.16760007711498534, 0.17908962686118618], 'source': 'update alpha beta', 'mape_val': [0.092111643773703636, 0.097372716019878944, 0.10572339740914342, 0.11439151174171654, 0.12324044798141839], 'time': 453.22035789489746, 'acc_val': [0.9839268051434223, 0.9714391691394659, 0.9578387734915925, 0.9432492581602374, 0.9253214638971315]}
{'mean_beta': 0.60915722394504601, 'mean_alpha': 0.4290629824890318, 'w2': 1.0054109342685009, 'w1': 0.049408776189191636, 'outer_iter': 2, 'inner_iter': 2, 'acc': [0.9951780415430267, 0.9872650840751731, 0.974406528189911, 0.956973293768546, 0.9355835806132542, 0.9149357072205737, 0.8935459940652819, 0.8668397626112759, 0.8406280909990109, 0.8157764589515332], 'clock': 471.65, 'LL': -28.20592338967289, 'mape': [0.065867616732294604, 0.073520529007024937, 0.086772427877715247, 0.10076898956777124, 0.11530281144358812, 0.12918879602722028, 0.14285868671038432, 0.15547763574244217, 0.16792518002896681, 0.17947338240796826], 'source': 'update alpha beta', 'mape_val': [0.092003808153106312, 0.097334243570191867, 0.10574429445040764, 0.11451315111683068, 0.12347654564902387], 'time': 481.19859981536865, 'acc_val': [0.9840504451038575, 0.9714391691394659, 0.9577151335311572, 0.9433728981206726, 0.925568743818002]}
{'mean_beta': 0.61481125179807405, 'mean_alpha': 0.42495251074364104, 'w2': 1.0054109342685009, 'w1': 0.049408776189191636, 'outer_iter': 2, 'inner_iter': 3, 'acc': [0.9951780415430267, 0.9872650840751731, 0.974406528189911, 0.9570969337289812, 0.934841740850643, 0.9150593471810089, 0.8934223541048467, 0.8658506429277942, 0.8388971315529179, 0.8142927794263106], 'clock': 499.63, 'LL': -28.210970232147833, 'mape': [0.065819833746911333, 0.073484760969385624, 0.086793613265429004, 0.10082959715635768, 0.11540719988847567, 0.12935204637012615, 0.14306237364414781, 0.15571461078918822, 0.16818282159546449, 0.17977073935893603], 'source': 'update alpha beta', 'mape_val': [0.091912239135448409, 0.097296636567827985, 0.10576065874326217, 0.11460417054464596, 0.12364232978711809], 'time': 509.1818017959595, 'acc_val': [0.9840504451038575, 0.9715628090999011, 0.9577151335311572, 0.9433728981206726, 0.9247032640949555]}
{'mean_beta': 0.62029423672945883, 'mean_alpha': 0.42138967249167658, 'w2': 1.0054109342685009, 'w1': 0.049408776189191636, 'outer_iter': 2, 'inner_iter': 4, 'acc': [0.9953016815034619, 0.9872650840751731, 0.9742828882294757, 0.9570969337289812, 0.9347181008902077, 0.9143175074183977, 0.8926805143422354, 0.865727002967359, 0.8391444114737884, 0.8142927794263106], 'clock': 527.5799999999999, 'LL': -28.215141530299331, 'mape': [0.065778528999979435, 0.073458557536005761, 0.086804494570968282, 0.10087381668836361, 0.11548415565029915, 0.12946969320547039, 0.14320745151671235, 0.15588701593356458, 0.16837735556267572, 0.18000079862733581], 'source': 'update alpha beta', 'mape_val': [0.09183502611820156, 0.097253931896293624, 0.1057675624261166, 0.11466452992732767, 0.1237427505435325], 'time': 537.1308789253235, 'acc_val': [0.9841740850642928, 0.972057368941642, 0.9578387734915925, 0.9428783382789317, 0.9242087042532147]}
{'mean_beta': 0.62029423672945883, 'mean_alpha': 0.42138967249167658, 'w2': 1.0087199892096035, 'w1': 0.049847136048916461, 'outer_iter': 2, 'inner_iter': 0, 'acc': [0.9954253214638972, 0.987759643916914, 0.9761374876360039, 0.9600642927794263, 0.9407764589515332, 0.9202522255192879, 0.9045499505440159, 0.8818001978239367, 0.8589268051434223, 0.8329624134520277], 'clock': 573.9, 'LL': -28.326759583610372, 'mape': [0.065892964637040558, 0.072917175459926764, 0.084865113514205504, 0.098210888628393694, 0.11198831303672721, 0.12514483369692089, 0.13803283344176606, 0.14998333343359962, 0.16221217378692115, 0.17355770248669494], 'source': 'update w1 w2', 'mape_val': [0.091983797095020428, 0.095110848450205329, 0.10173022843433868, 0.10774273161314576, 0.11435295138248558], 'time': 583.4472138881683, 'acc_val': [0.9845450049455984, 0.974406528189911, 0.962784371909001, 0.9522749752720079, 0.9387982195845698]}
{'mean_beta': 0.62776017043056831, 'mean_alpha': 0.41606113375188725, 'w2': 1.0087199892096035, 'w1': 0.049847136048916461, 'outer_iter': 3, 'inner_iter': 0, 'acc': [0.9954253214638972, 0.987759643916914, 0.9758902077151336, 0.9595697329376854, 0.9402818991097923, 0.9188921859545005, 0.9028189910979229, 0.880192878338279, 0.8573194856577646, 0.83135509396637], 'clock': 601.85, 'LL': -28.340691484879148, 'mape': [0.065919992650728149, 0.073036611708710134, 0.085126694551937471, 0.098557366763490181, 0.11238556664614589, 0.1255965730272825, 0.13856075678827987, 0.15056556699113655, 0.16280847377031274, 0.17417198774918202], 'source': 'update alpha beta', 'mape_val': [0.091958636667042279, 0.095351341802598119, 0.10221319162371555, 0.1085650915386784, 0.11545153987825529], 'time': 611.4015920162201, 'acc_val': [0.9845450049455984, 0.9740356083086054, 0.9617952522255193, 0.9514094955489614, 0.9369436201780416]}
{'mean_beta': 0.63525705566799617, 'mean_alpha': 0.41176097016253627, 'w2': 1.0087199892096035, 'w1': 0.049847136048916461, 'outer_iter': 3, 'inner_iter': 1, 'acc': [0.9954253214638972, 0.987759643916914, 0.9757665677546983, 0.9593224530168151, 0.9399109792284867, 0.9192631058358062, 0.901706231454006, 0.8796983184965381, 0.8560830860534124, 0.8307368941641938], 'clock': 629.8, 'LL': -28.347678416233457, 'mape': [0.065879788749616586, 0.073021292509258318, 0.085195113917680476, 0.09865407467534687, 0.1125374394144662, 0.12578772707190897, 0.13879618396056373, 0.15084504594410672, 0.16309815841641392, 0.17448347675787235], 'source': 'update alpha beta', 'mape_val': [0.091855190981737223, 0.095351581398088414, 0.1023081095571024, 0.10881016477260494, 0.11578941293720602], 'time': 639.3449149131775, 'acc_val': [0.9846686449060337, 0.9739119683481702, 0.9615479723046488, 0.9510385756676558, 0.9368199802176064]}
{'mean_beta': 0.64221429314684642, 'mean_alpha': 0.40798826331953147, 'w2': 1.0087199892096035, 'w1': 0.049847136048916461, 'outer_iter': 3, 'inner_iter': 2, 'acc': [0.9954253214638972, 0.9878832838773491, 0.9755192878338279, 0.9591988130563798, 0.9396636993076162, 0.9191394658753709, 0.9014589515331355, 0.8792037586547973, 0.8552176063303659, 0.830242334322453], 'clock': 657.8, 'LL': -28.352627957827213, 'mape': [0.065837103868841951, 0.072983765942008297, 0.085217177727352406, 0.098688866192540914, 0.11260627094769041, 0.12588506395746416, 0.13894147109881372, 0.15102593697375208, 0.16329088203694903, 0.17468343644414466], 'source': 'update alpha beta', 'mape_val': [0.091761865755722011, 0.095315570358377372, 0.10231508490486171, 0.10889751740067818, 0.11596213854728654], 'time': 667.350888967514, 'acc_val': [0.9846686449060337, 0.9739119683481702, 0.9617952522255193, 0.9506676557863502, 0.9363254203758655]}
{'mean_beta': 0.64877056278277945, 'mean_alpha': 0.40469141018011201, 'w2': 1.0087199892096035, 'w1': 0.049847136048916461, 'outer_iter': 3, 'inner_iter': 3, 'acc': [0.9953016815034619, 0.9878832838773491, 0.9753956478733927, 0.9589515331355094, 0.9397873392680515, 0.9191394658753709, 0.9015825914935707, 0.8788328387734916, 0.8550939663699307, 0.8297477744807121], 'clock': 685.89, 'LL': -28.35651404735928, 'mape': [0.065798922371386889, 0.07293867904356828, 0.085214097946310102, 0.09871157887258665, 0.11266791933120657, 0.12595233502056777, 0.13904222705103453, 0.15114689612326154, 0.16342285454544014, 0.17483258313302411], 'source': 'update alpha beta', 'mape_val': [0.091683273543836624, 0.095280810573365848, 0.10230093526115792, 0.10893655715042644, 0.11603494933394508], 'time': 695.4396359920502, 'acc_val': [0.984915924826904, 0.9741592482690405, 0.9617952522255193, 0.950544015825915, 0.9362017804154302]}
{'mean_beta': 0.65504287975002995, 'mean_alpha': 0.4018133542467266, 'w2': 1.0087199892096035, 'w1': 0.049847136048916461, 'outer_iter': 3, 'inner_iter': 4, 'acc': [0.9953016815034619, 0.9878832838773491, 0.9753956478733927, 0.9591988130563798, 0.9399109792284867, 0.9190158259149357, 0.9012116716122651, 0.8792037586547973, 0.8544757665677547, 0.8297477744807121], 'clock': 713.9499999999999, 'LL': -28.359719636085927, 'mape': [0.065765970182879788, 0.072908639650835064, 0.085220520329041871, 0.098737675151958776, 0.11272971808587677, 0.12602110658099855, 0.13914964099417612, 0.15127753879057501, 0.16357681011170752, 0.17502219590651735], 'source': 'update alpha beta', 'mape_val': [0.091617240852493925, 0.095238303444621114, 0.10227781264533842, 0.10894257174130023, 0.11607348486482613], 'time': 723.5011258125305, 'acc_val': [0.9850395647873392, 0.9741592482690405, 0.9617952522255193, 0.9507912957467853, 0.9364490603363007]}
{'mean_beta': 0.65504287975002995, 'mean_alpha': 0.4018133542467266, 'w2': 1.0123010520636633, 'w1': 0.050597967808650314, 'outer_iter': 3, 'inner_iter': 0, 'acc': [0.9951780415430267, 0.9876360039564788, 0.9765084075173096, 0.960435212660732, 0.9433728981206726, 0.9240850642927795, 0.908753709198813, 0.8832838773491593, 0.859915924826904, 0.8363006923837785], 'clock': 760.34, 'LL': -28.455426685784136, 'mape': [0.065878476931623964, 0.072812116510838992, 0.083990674677115171, 0.097042497104950692, 0.1104605629506178, 0.12366739531345086, 0.13642856023262587, 0.14812219636194987, 0.16022695529370629, 0.17149949552324795], 'source': 'update w1 w2', 'mape_val': [0.091770370812532767, 0.093488419671653861, 0.098566134630333258, 0.10284359330177868, 0.10793004059193564], 'time': 769.8934378623962, 'acc_val': [0.9863996043521266, 0.9766320474777448, 0.9671117705242335, 0.9589515331355094, 0.9484421364985163]}
{'mean_beta': 0.66231122108821117, 'mean_alpha': 0.39756197402582394, 'w2': 1.0123010520636633, 'w1': 0.050597967808650314, 'outer_iter': 4, 'inner_iter': 0, 'acc': [0.9951780415430267, 0.9875123639960435, 0.9762611275964391, 0.9599406528189911, 0.9423837784371909, 0.9237141444114738, 0.9071463897131553, 0.8822947576656776, 0.8596686449060337, 0.8355588526211671], 'clock': 788.37, 'LL': -28.468380870838104, 'mape': [0.065918253003221669, 0.072918868751138288, 0.084218900889017137, 0.097346295750298517, 0.11080735469381221, 0.12404150438706582, 0.13682094453390209, 0.14852504917400494, 0.16064379346458885, 0.17195030980576825], 'source': 'update alpha beta', 'mape_val': [0.091768889850501328, 0.093739279729601069, 0.099080234660798377, 0.10361857937643261, 0.10888064146708847], 'time': 797.9245779514313, 'acc_val': [0.9861523244312562, 0.9760138476755688, 0.9658753709198813, 0.957591493570722, 0.9457220573689417]}
{'mean_beta': 0.6698900020189108, 'mean_alpha': 0.39409761448634195, 'w2': 1.0123010520636633, 'w1': 0.050597967808650314, 'outer_iter': 4, 'inner_iter': 1, 'acc': [0.9951780415430267, 0.9876360039564788, 0.9761374876360039, 0.9599406528189911, 0.9426310583580614, 0.923837784371909, 0.9070227497527201, 0.8827893175074184, 0.8588031651829872, 0.8355588526211671], 'clock': 816.42, 'LL': -28.474519482268896, 'mape': [0.065887151725559784, 0.072894583505041119, 0.084253349523958757, 0.097422447547333271, 0.11092092069911939, 0.12419416556905194, 0.13700954052480724, 0.14874548165672716, 0.16087593513818341, 0.17219727270347843], 'source': 'update alpha beta', 'mape_val': [0.091677942321274686, 0.093719635162531886, 0.099150844144477168, 0.10381887192145266, 0.10915414890060879], 'time': 825.9759910106659, 'acc_val': [0.9860286844708209, 0.9760138476755688, 0.9656280909990109, 0.957591493570722, 0.9451038575667656]}
{'mean_beta': 0.67694753849423339, 'mean_alpha': 0.39099035512278285, 'w2': 1.0123010520636633, 'w1': 0.050597967808650314, 'outer_iter': 4, 'inner_iter': 2, 'acc': [0.9951780415430267, 0.9876360039564788, 0.9760138476755688, 0.9599406528189911, 0.9425074183976261, 0.9235905044510386, 0.9072700296735905, 0.8826656775469832, 0.8589268051434223, 0.8355588526211671], 'clock': 844.35, 'LL': -28.478739426075219, 'mape': [0.065852240439742818, 0.072855533715345602, 0.084265960127999889, 0.097470821074365235, 0.11098834824472943, 0.1242782441693069, 0.13710865175006698, 0.14885265635706779, 0.16099857290148548, 0.17233326052419579], 'source': 'update alpha beta', 'mape_val': [0.091595331113423592, 0.093677320966854369, 0.099144670026568363, 0.10386105187403938, 0.10923343196548789], 'time': 853.8990209102631, 'acc_val': [0.9860286844708209, 0.9760138476755688, 0.9656280909990109, 0.9572205736894164, 0.9448565776458951]}
{'mean_beta': 0.68357899309442316, 'mean_alpha': 0.38823952812327928, 'w2': 1.0123010520636633, 'w1': 0.050597967808650314, 'outer_iter': 4, 'inner_iter': 3, 'acc': [0.9951780415430267, 0.9876360039564788, 0.9758902077151336, 0.9600642927794263, 0.9425074183976261, 0.9233432245301681, 0.9071463897131553, 0.8819238377843719, 0.8595450049455984, 0.8358061325420376], 'clock': 872.29, 'LL': -28.482004131298179, 'mape': [0.06582056886613033, 0.072816498830429774, 0.084261387766307011, 0.097478887527757407, 0.11102445978883604, 0.12432286554990693, 0.13717265962410793, 0.14894161657499216, 0.16109654113261837, 0.17244783916544187], 'source': 'update alpha beta', 'mape_val': [0.091525484837219534, 0.093630664648440137, 0.099122152619419174, 0.10387710277516077, 0.10926923042241475], 'time': 881.841048002243, 'acc_val': [0.9860286844708209, 0.9758902077151336, 0.9656280909990109, 0.9570969337289812, 0.9449802176063303]}
{'mean_beta': 0.68988377760826602, 'mean_alpha': 0.38581673172135261, 'w2': 1.0123010520636633, 'w1': 0.050597967808650314, 'outer_iter': 4, 'inner_iter': 4, 'acc': [0.9951780415430267, 0.9876360039564788, 0.9758902077151336, 0.9601879327398615, 0.9425074183976261, 0.923219584569733, 0.9072700296735905, 0.8820474777448071, 0.8595450049455984, 0.8355588526211671], 'clock': 900.28, 'LL': -28.484676339240242, 'mape': [0.065793024128130803, 0.072781675025520326, 0.084255197579676991, 0.097478593594210253, 0.11104532039879655, 0.12435434824386458, 0.13720893992289168, 0.14899352473616764, 0.16115906337549199, 0.17252156190669096], 'source': 'update alpha beta', 'mape_val': [0.091466867689382239, 0.093583574664189123, 0.09908861220331952, 0.10386058734961601, 0.10926486941884005], 'time': 909.8287220001221, 'acc_val': [0.9859050445103857, 0.9758902077151336, 0.9655044510385756, 0.9572205736894164, 0.945351137487636]}
