{'mean_beta': 1.0, 'mean_alpha': 1.0, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9966617210682492, 0.987759643916914, 0.9260633036597429, 0.8309841740850643, 0.7402324431256182, 0.6629574678536103, 0.6058358061325421, 0.559841740850643, 0.5197823936696341, 0.4862759643916914], 'clock': 16.09, 'LL': -21.6677099841211, 'mape': [0.053833003421055327, 0.081842315159959683, 0.12436331450728495, 0.17217421894494495, 0.22124648614906658, 0.27054774131512616, 0.31865902699462978, 0.36511881419236381, 0.40966892785928144, 0.45387294945011053], 'source': 'initial', 'mape_val': [0.077048409529997419, 0.11892457426127337, 0.19086098151672179, 0.27944730140374008, 0.37831894161471163], 'time': 20.33378505706787, 'acc_val': [0.9899851632047477, 0.9475766567754699, 0.7927794263105836, 0.6368694362017804, 0.5168150346191889]}
{'mean_beta': 0.61208612597753964, 'mean_alpha': 0.5388228865020479, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9955489614243324, 0.9867705242334323, 0.9713155291790306, 0.9493076162215628, 0.9217359050445104, 0.8873639960435212, 0.8527448071216617, 0.8233184965380811, 0.7904302670623146, 0.761003956478734], 'clock': 44.2, 'LL': -27.579261749147264, 'mape': [0.06514656421941363, 0.075914688276785963, 0.092073734695377968, 0.10893122950972192, 0.12626039732846234, 0.14249652164136328, 0.15836428642134603, 0.17329604399824014, 0.18774196536152629, 0.20134999110130275], 'source': 'update alpha beta', 'mape_val': [0.091126512227326775, 0.10221550428614454, 0.11697376269072005, 0.13292523564376785, 0.14911219958924085], 'time': 48.445483922958374, 'acc_val': [0.981948565776459, 0.9643916913946587, 0.9434965380811078, 0.9164193867457963, 0.8836547972304649]}
{'mean_beta': 0.61208612597753964, 'mean_alpha': 0.5388228865020479, 'w2': 1.0023176872583401, 'w1': 0.050375415879866908, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9955489614243324, 0.9867705242334323, 0.9734174085064293, 0.9531404549950544, 0.9297725024727992, 0.9047972304648862, 0.8738872403560831, 0.8464391691394659, 0.8189910979228486, 0.7951285855588526], 'clock': 90.21, 'LL': -27.756131127445961, 'mape': [0.065810040241009643, 0.074703770928651728, 0.089288100113891058, 0.10422656446374819, 0.11964264025047232, 0.13439123417032145, 0.14849469679145227, 0.1617960539826632, 0.17487342775771872, 0.18699661798464662], 'source': 'update w1 w2', 'mape_val': [0.091465529791849562, 0.09997540288098905, 0.11135928454577514, 0.12345044935018909, 0.13524881690150933], 'time': 94.45000505447388, 'acc_val': [0.9824431256181998, 0.9666172106824926, 0.9498021760633036, 0.9297725024727992, 0.9071463897131553]}
{'mean_beta': 0.61208612597753964, 'mean_alpha': 0.5388228865020479, 'w2': 1.0051243143602193, 'w1': 0.050834944399484452, 'outer_iter': 0, 'inner_iter': 1, 'acc': [0.9954253214638972, 0.9873887240356083, 0.9727992087042532, 0.954624134520277, 0.9345944609297725, 0.9119683481701286, 0.8902077151335311, 0.8648615232443125, 0.8390207715133531, 0.8142927794263106], 'clock': 136.80999999999997, 'LL': -27.884716528530429, 'mape': [0.066273106396199474, 0.074244839003047597, 0.087680161369824719, 0.10162975690764463, 0.11596059211551824, 0.12963828656251961, 0.14303245893593081, 0.15537171489663701, 0.16763567461448065, 0.17883968412424764], 'source': 'update w1 w2', 'mape_val': [0.091841166534445282, 0.098381238047207095, 0.10757466078662305, 0.11691182895177039, 0.12617958874147775], 'time': 141.06195902824402, 'acc_val': [0.9829376854599406, 0.9694609297725024, 0.9542532146389713, 0.9394164193867458, 0.9209940652818991]}
{'mean_beta': 0.61208612597753964, 'mean_alpha': 0.5388228865020479, 'w2': 1.008384605009234, 'w1': 0.051289559023238555, 'outer_iter': 0, 'inner_iter': 2, 'acc': [0.9954253214638972, 0.9871414441147379, 0.9739119683481702, 0.9561078140454995, 0.9362017804154302, 0.9167903066271019, 0.8981206726013847, 0.8751236399604352, 0.8521266073194856, 0.8309841740850643], 'clock': 184.44, 'LL': -27.97992062401465, 'mape': [0.066565031616433873, 0.074194913036161894, 0.086174131332416734, 0.099608378728675853, 0.11319065590698567, 0.12616160306959157, 0.13878986089385381, 0.1504418865461524, 0.16226558386871223, 0.17303988843099433], 'source': 'update w1 w2', 'mape_val': [0.092149959563006451, 0.097211898328286389, 0.10501569817120004, 0.11236392756832428, 0.11988225242438921], 'time': 188.68877696990967, 'acc_val': [0.9835558852621167, 0.9711918892185954, 0.9574678536102869, 0.9469584569732937, 0.9329871414441148]}
{'mean_beta': 0.61208612597753964, 'mean_alpha': 0.5388228865020479, 'w2': 1.0120902712519921, 'w1': 0.051762923443190507, 'outer_iter': 0, 'inner_iter': 3, 'acc': [0.9953016815034619, 0.9875123639960435, 0.974406528189911, 0.9562314540059347, 0.9379327398615233, 0.9193867457962414, 0.9013353115727003, 0.8777200791295747, 0.8591740850642928, 0.837166172106825], 'clock': 231.76999999999998, 'LL': -28.051669157973215, 'mape': [0.066751616947579195, 0.074386201098340016, 0.085495209931811381, 0.098455984199491642, 0.11170392144060559, 0.12429541800730949, 0.13661697994661826, 0.14779155818191342, 0.15936031288056571, 0.16993296695893575], 'source': 'update w1 w2', 'mape_val': [0.092472090663956258, 0.096348780235125581, 0.1030350935991909, 0.10895583903538406, 0.11517545992673121], 'time': 236.0191969871521, 'acc_val': [0.9839268051434223, 0.9736646884272997, 0.9609297725024728, 0.950544015825915, 0.9386745796241345]}
{'mean_beta': 0.61208612597753964, 'mean_alpha': 0.5388228865020479, 'w2': 1.0160170763954146, 'w1': 0.052240997956873342, 'outer_iter': 0, 'inner_iter': 4, 'acc': [0.9951780415430267, 0.9872650840751731, 0.974406528189911, 0.9573442136498517, 0.9391691394658753, 0.9207467853610287, 0.9014589515331355, 0.879080118694362, 0.8597922848664689, 0.8406280909990109], 'clock': 279.37, 'LL': -28.106984644492641, 'mape': [0.066914867134397926, 0.074603140208737345, 0.085108206014596857, 0.097523713780083815, 0.11060999170418186, 0.12292874700624791, 0.13499566190993267, 0.14605112416668142, 0.15751197616807819, 0.16795674156214691], 'source': 'update w1 w2', 'mape_val': [0.09272917856917702, 0.095744403232883524, 0.10177000708552246, 0.10659551217820597, 0.11164716443693073], 'time': 283.6171021461487, 'acc_val': [0.9850395647873392, 0.9737883283877349, 0.962784371909001, 0.9537586547972304, 0.9449802176063303]}
{'mean_beta': 0.61280105465873891, 'mean_alpha': 0.50373910208417383, 'w2': 1.0160170763954146, 'w1': 0.052240997956873342, 'outer_iter': 1, 'inner_iter': 0, 'acc': [0.9951780415430267, 0.9865232443125618, 0.9731701285855588, 0.9559841740850643, 0.9368199802176064, 0.9183976261127597, 0.900593471810089, 0.878461918892186, 0.859915924826904, 0.8392680514342236], 'clock': 308.63, 'LL': -28.235387415443327, 'mape': [0.067491604733552438, 0.075342360199183195, 0.085891753340086072, 0.098332312043294914, 0.11145395972463651, 0.12379235192541105, 0.13581709150386093, 0.14691152874319982, 0.15837628503104406, 0.1688494000418003], 'source': 'update alpha beta', 'mape_val': [0.093752025230174882, 0.097158213292707893, 0.10389835961293818, 0.10959949175891759, 0.11544548126305139], 'time': 312.8780779838562, 'acc_val': [0.9841740850642928, 0.973293768545994, 0.961053412462908, 0.9515331355093967, 0.9404055390702275]}
{'mean_beta': 0.61280105465873891, 'mean_alpha': 0.50373910208417383, 'w2': 1.0212077067344125, 'w1': 0.051186686294253061, 'outer_iter': 1, 'inner_iter': 0, 'acc': [0.9951780415430267, 0.987759643916914, 0.9747774480712166, 0.9598170128585559, 0.9436201780415431, 0.9233432245301681, 0.9052917903066271, 0.8839020771513353, 0.8642433234421365, 0.8437190900098912], 'clock': 356.11, 'LL': -28.304782443756622, 'mape': [0.066751435519854144, 0.074358015697693583, 0.084562206963499975, 0.096277485963802728, 0.10918350641417149, 0.12167540228483613, 0.13377565325289384, 0.14490229137827049, 0.15638286251626629, 0.16702820860936457], 'source': 'update w1 w2', 'mape_val': [0.092992439468457935, 0.09451685109465624, 0.099241953677696879, 0.10255166033418631, 0.10602121640093817], 'time': 360.3595459461212, 'acc_val': [0.9857814045499506, 0.9766320474777448, 0.9664935707220573, 0.9593224530168151, 0.9531404549950544]}
{'mean_beta': 0.61280105465873891, 'mean_alpha': 0.50373910208417383, 'w2': 1.0269116302424905, 'w1': 0.052513755202924339, 'outer_iter': 1, 'inner_iter': 1, 'acc': [0.9951780415430267, 0.9876360039564788, 0.9758902077151336, 0.960435212660732, 0.9438674579624134, 0.9222304648862513, 0.9012116716122651, 0.8826656775469832, 0.8620178041543026, 0.8408753709198813], 'clock': 403.4, 'LL': -28.34960450823273, 'mape': [0.066991004523104941, 0.07475228614652718, 0.085087314979195028, 0.096578728709753051, 0.10898928197193511, 0.12134790634440161, 0.13350862888114423, 0.14474519705046612, 0.15615224076914672, 0.16678088705986752], 'source': 'update w1 w2', 'mape_val': [0.093424206034070409, 0.094665618761800088, 0.09853017534020081, 0.10123494385009127, 0.1041514637002306], 'time': 407.65186309814453, 'acc_val': [0.9855341246290801, 0.9771266073194856, 0.9688427299703264, 0.9635262116716122, 0.9570969337289812]}
{'mean_beta': 0.61280105465873891, 'mean_alpha': 0.50373910208417383, 'w2': 1.031958042781485, 'w1': 0.052532776735298985, 'outer_iter': 1, 'inner_iter': 2, 'acc': [0.9953016815034619, 0.9880069238377843, 0.9756429277942631, 0.960435212660732, 0.9452274975272008, 0.9251978239366964, 0.9056627101879328, 0.8850148367952523, 0.8641196834817013, 0.8428536102868447], 'clock': 450.88, 'LL': -28.383964185410495, 'mape': [0.066851383635443573, 0.07455173006916907, 0.084877697656008999, 0.096093529626606236, 0.10826604196976512, 0.12038930888807227, 0.13254640150058813, 0.143725836901793, 0.15526572988194173, 0.16593033494121406], 'source': 'update w1 w2', 'mape_val': [0.093412110964683881, 0.094229430393922661, 0.097217338697419317, 0.09937148564416956, 0.10119278644126986], 'time': 455.12792801856995, 'acc_val': [0.9860286844708209, 0.9774975272007913, 0.9706973293768546, 0.9656280909990109, 0.9598170128585559]}
