{'mean_beta': 1.0, 'mean_alpha': 1.0, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9966617210682492, 0.987759643916914, 0.9260633036597429, 0.8309841740850643, 0.7402324431256182, 0.6629574678536103, 0.6058358061325421, 0.559841740850643, 0.5197823936696341, 0.4862759643916914], 'clock': 14.719999999999999, 'LL': -21.6677099841211, 'mape': [0.053833003421055327, 0.081842315159959683, 0.12436331450728495, 0.17217421894494495, 0.22124648614906658, 0.27054774131512616, 0.31865902699462978, 0.36511881419236381, 0.40966892785928144, 0.45387294945011053], 'source': 'initial', 'mape_val': [0.077048409529997419, 0.11892457426127337, 0.19086098151672179, 0.27944730140374008, 0.37831894161471163], 'time': 17.664230823516846, 'acc_val': [0.9899851632047477, 0.9475766567754699, 0.7927794263105836, 0.6368694362017804, 0.5168150346191889]}
{'mean_beta': 0.61208612597753964, 'mean_alpha': 0.5388228865020479, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9955489614243324, 0.9867705242334323, 0.9713155291790306, 0.9493076162215628, 0.9217359050445104, 0.8873639960435212, 0.8527448071216617, 0.8233184965380811, 0.7904302670623146, 0.761003956478734], 'clock': 40.17, 'LL': -27.579261749147264, 'mape': [0.06514656421941363, 0.075914688276785963, 0.092073734695377968, 0.10893122950972192, 0.12626039732846234, 0.14249652164136328, 0.15836428642134603, 0.17329604399824014, 0.18774196536152629, 0.20134999110130275], 'source': 'update alpha beta', 'mape_val': [0.091126512227326775, 0.10221550428614454, 0.11697376269072005, 0.13292523564376785, 0.14911219958924085], 'time': 43.12212586402893, 'acc_val': [0.981948565776459, 0.9643916913946587, 0.9434965380811078, 0.9164193867457963, 0.8836547972304649]}
{'mean_beta': 0.59156941908365868, 'mean_alpha': 0.50993665331135485, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 1, 'acc': [0.9954253214638972, 0.9866468842729971, 0.972057368941642, 0.9496785361028685, 0.9233432245301681, 0.8920623145400594, 0.8594213649851632, 0.8297477744807121, 0.7985905044510386, 0.7687932739861523], 'clock': 65.62, 'LL': -27.754344959413377, 'mape': [0.065807291160323036, 0.075813208900253976, 0.091530501154622371, 0.10766865588363954, 0.12454717445967395, 0.1402511506593303, 0.15557139049214189, 0.17008445664007915, 0.18416238691716197, 0.1974646047150721], 'source': 'update alpha beta', 'mape_val': [0.092283860191643766, 0.10221457361382051, 0.11539128070662834, 0.12951349055003741, 0.14370586784410871], 'time': 68.57184386253357, 'acc_val': [0.9823194856577646, 0.9650098911968348, 0.9454747774480712, 0.9202522255192879, 0.8929277942631059]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0, 'w1': 0.05000000000000001, 'outer_iter': 0, 'inner_iter': 2, 'acc': [0.9954253214638972, 0.9866468842729971, 0.9727992087042532, 0.950544015825915, 0.9242087042532147, 0.8934223541048467, 0.8618941641938674, 0.83135509396637, 0.7998269040553907, 0.7720079129574678], 'clock': 91.0, 'LL': -27.803573806948499, 'mape': [0.065946178404488839, 0.075742505027923013, 0.091362330163902314, 0.10737275464903205, 0.12415440979137385, 0.13980419421098586, 0.1550153812639388, 0.16945663229899199, 0.18343532652260455, 0.1966715288528415], 'source': 'update alpha beta', 'mape_val': [0.092598459816481821, 0.10211674968002674, 0.11485792723454008, 0.12867518186456423, 0.14250260637636156], 'time': 93.94836091995239, 'acc_val': [0.9821958456973294, 0.9656280909990109, 0.947082096933729, 0.9219831849653808, 0.8942878338278932]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0023896232353204, 'w1': 0.049541408146749386, 'outer_iter': 0, 'inner_iter': 0, 'acc': [0.9953016815034619, 0.9867705242334323, 0.9739119683481702, 0.9545004945598418, 0.9317507418397626, 0.908753709198813, 0.8832838773491593, 0.8550939663699307, 0.8269040553907022, 0.8035361028684471], 'clock': 133.05, 'LL': -27.950169514875778, 'mape': [0.066201195435573942, 0.074434551621922779, 0.088433379263494705, 0.10285932426338483, 0.1177798026061829, 0.13208949394936473, 0.14592235206414175, 0.15891213503554535, 0.17181341986079537, 0.18368559208933991], 'source': 'update w1 w2', 'mape_val': [0.09271630684749424, 0.099679188302318061, 0.10955597795005011, 0.11996761773814385, 0.13039512224957092], 'time': 136.01148295402527, 'acc_val': [0.9828140454995055, 0.968595450049456, 0.9525222551928784, 0.9350890207715133, 0.9146884272997032]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0059298474357823, 'w1': 0.049168427599436501, 'outer_iter': 0, 'inner_iter': 1, 'acc': [0.9954253214638972, 0.987759643916914, 0.9745301681503462, 0.9572205736894164, 0.9366963402571711, 0.9151829871414441, 0.8968842729970327, 0.8724035608308606, 0.8480464886251237, 0.8259149357072205], 'clock': 175.01, 'LL': -28.053530041936959, 'mape': [0.066320012971416528, 0.073834406481568679, 0.086438194309259531, 0.10003443250886063, 0.11402526617107063, 0.12739027979244733, 0.14049091172068745, 0.15264819560013246, 0.16467893110291665, 0.17585582059496874], 'source': 'update w1 w2', 'mape_val': [0.092870212272607583, 0.097814180296144984, 0.10579191575244902, 0.11357144212982173, 0.12160799388689773], 'time': 177.97190284729004, 'acc_val': [0.9831849653808111, 0.9704500494559841, 0.9567260138476755, 0.9431256181998022, 0.9272997032640949]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0102058879136031, 'w1': 0.048962995049790306, 'outer_iter': 0, 'inner_iter': 2, 'acc': [0.9953016815034619, 0.9873887240356083, 0.9753956478733927, 0.9589515331355094, 0.9400346191889218, 0.919757665677547, 0.9033135509396637, 0.8809347181008902, 0.8602868447082097, 0.8374134520276953], 'clock': 217.02, 'LL': -28.128386591655804, 'mape': [0.066380451552875211, 0.073680142773833446, 0.085110381886581765, 0.098167990723602813, 0.11145761955851853, 0.12434480628460352, 0.13692817894736137, 0.14841021081194172, 0.16029286732260453, 0.17118566828116463], 'source': 'update w1 w2', 'mape_val': [0.092986002842623386, 0.09639048213488946, 0.10306560105530106, 0.10894907516382936, 0.11521496596832942], 'time': 219.98579096794128, 'acc_val': [0.9838031651829872, 0.9721810089020771, 0.9598170128585559, 0.9499258160237388, 0.9364490603363007]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0146092367902455, 'w1': 0.048911772780467148, 'outer_iter': 0, 'inner_iter': 3, 'acc': [0.9951780415430267, 0.9880069238377843, 0.9756429277942631, 0.9588278931750742, 0.9407764589515332, 0.9223541048466865, 0.9066518298714145, 0.8830365974282888, 0.8631305637982196, 0.8408753709198813], 'clock': 259.09000000000003, 'LL': -28.184018810101279, 'mape': [0.066452255914752331, 0.073805762837444958, 0.084456313722169676, 0.097146496520209569, 0.11018305121003186, 0.12275576839919873, 0.1351648558012338, 0.14641255324515717, 0.1580498531409216, 0.16884981589907497], 'source': 'update w1 w2', 'mape_val': [0.093150913388792556, 0.095501076572325039, 0.10111409962297083, 0.10570162639577141, 0.11057975787073079], 'time': 262.05545687675476, 'acc_val': [0.9838031651829872, 0.9740356083086054, 0.9629080118694362, 0.9535113748763601, 0.9433728981206726]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0187289202719469, 'w1': 0.049005739150397916, 'outer_iter': 0, 'inner_iter': 4, 'acc': [0.9951780415430267, 0.9881305637982196, 0.9758902077151336, 0.961053412462908, 0.9420128585558852, 0.9248269040553907, 0.9059099901088031, 0.8837784371909001, 0.8662215628090999, 0.8452027695351138], 'clock': 301.03000000000003, 'LL': -28.226719641694764, 'mape': [0.066502605085530991, 0.073881914291719475, 0.084166114528890459, 0.09624284406976058, 0.10911300224148388, 0.12147557763809975, 0.13356440229134434, 0.14457314246415262, 0.15607283791916038, 0.16670578586360318], 'source': 'update w1 w2', 'mape_val': [0.093279346714702616, 0.09491974149976086, 0.099832777995900138, 0.10338447895659461, 0.10721721792592198], 'time': 303.99628591537476, 'acc_val': [0.9851632047477745, 0.9755192878338279, 0.9642680514342236, 0.9558605341246291, 0.9481948565776459]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0225586680464278, 'w1': 0.049112378616273288, 'outer_iter': 0, 'inner_iter': 5, 'acc': [0.9951780415430267, 0.9880069238377843, 0.9762611275964391, 0.960435212660732, 0.9446092977250248, 0.9234668644906033, 0.907517309594461, 0.8856330365974283, 0.8678288822947576, 0.8471810089020771], 'clock': 342.97, 'LL': -28.259888406379421, 'mape': [0.066534407631455419, 0.074014377673568013, 0.084189289319044125, 0.096017593092824483, 0.10871113480089707, 0.12117265925382019, 0.13332934701523858, 0.14441824907567358, 0.15578635248348668, 0.16651290567610039], 'source': 'update w1 w2', 'mape_val': [0.093418981380064325, 0.094641925452694106, 0.098777749630093545, 0.10159022111951053, 0.10472694737376992], 'time': 345.9369149208069, 'acc_val': [0.9851632047477745, 0.9756429277942631, 0.966246290801187, 0.9582096933728981, 0.9521513353115727]}
{'mean_beta': 0.58327982922816923, 'mean_alpha': 0.49680739696493004, 'w2': 1.0260162231753041, 'w1': 0.049457115917722054, 'outer_iter': 0, 'inner_iter': 6, 'acc': [0.9953016815034619, 0.9880069238377843, 0.97675568743818, 0.9616716122650841, 0.9443620178041543, 0.9249505440158259, 0.9065281899109793, 0.8877349159248269, 0.8674579624134521, 0.8458209693372898], 'clock': 384.90000000000003, 'LL': -28.286552873132344, 'mape': [0.066613631407592452, 0.074113943065191284, 0.084275708589394246, 0.095666771189488908, 0.10810527382036497, 0.12039323646579755, 0.13239598160349811, 0.14327765914273638, 0.15461330562360381, 0.16521289239227324], 'source': 'update w1 w2', 'mape_val': [0.093578792104989733, 0.094510387588342612, 0.098097189876687654, 0.10053270934342905, 0.10311860586528286], 'time': 387.8835999965668, 'acc_val': [0.9854104846686449, 0.97675568743818, 0.967482690405539, 0.9598170128585559, 0.9542532146389713]}
